Id,Text,BeginPosition,EndPosition,BeginTime,EndTime,Confidence,SpeakerConfidence,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Annoyance,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Confusion,Contemplation,Contempt,Contentment,Craving,Determination,Disappointment,Disapproval,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Enthusiasm,Entrancement,Envy,Excitement,Fear,Gratitude,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Sarcasm,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph,1,2,3,4,5,6,7,8,9,toxic,severe_toxic,obscene,threat,insult,identity_hate
unknown,June,0,4,,,,,0.004737729672342539,0.00126753153745085,0.01988503523170948,0.008441595360636711,0.000767602410633117,0.007020332384854555,0.005092037841677666,0.004140509758144617,0.009182765148580074,0.12261027842760086,0.2385208010673523,0.020718054845929146,0.019872618839144707,0.09790447354316711,0.015544895082712173,0.20360858738422394,0.01539156399667263,0.009443696588277817,0.008902017958462238,0.002630304777994752,0.0011614419054239988,0.0025973983574658632,0.01173341553658247,0.008061596192419529,0.0006834085215814412,0.0008275616564787924,0.062133945524692535,0.007732509635388851,0.0025830608792603016,0.04188692569732666,0.0009563483181409538,0.011606561951339245,0.0004943005042150617,0.00017884849512483925,0.07958456128835678,0.0472528375685215,0.0006795335211791098,0.005051052663475275,0.0018919811118394136,0.004507239442318678,0.06234288588166237,0.03456956148147583,0.00043265667045488954,0.003209630725905299,0.004866953939199448,0.14576531946659088,0.000630898168310523,0.0014504463179036975,0.004921134561300278,0.03171103075146675,0.0008718844619579613,0.015550630167126656,0.021143320947885513,0.0014309603720903397,0.0017355680465698242,0.0024825152941048145,0.006064085755497217,0.9353358149528503,0.025189008563756943,0.008435414172708988,0.008835512213408947,0.014280201867222786,,,,,,
unknown,"16,",5,8,,,,,0.001979079330340028,0.0011337550822645426,0.017404992133378983,0.009279027581214905,0.0005028442246839404,0.005891663488000631,0.014712996780872345,0.007700321264564991,0.009635623544454575,0.06253872066736221,0.20454108715057373,0.09579204022884369,0.06380622833967209,0.4301459491252899,0.008825348690152168,0.029584378004074097,0.004540155176073313,0.006899392232298851,0.008230360224843025,0.003106944262981415,0.000838276871945709,0.006974061485379934,0.023509269580245018,0.0027427549939602613,0.0011994617525488138,0.0016264683799818158,0.02123982645571232,0.02264074981212616,0.000783967727329582,0.02552388422191143,0.004512305837124586,0.0020601714495569468,0.001017890521325171,0.0009429387864656746,0.16216102242469788,0.010642850771546364,0.0006397503893822432,0.08639778941869736,0.0013887276872992516,0.0018983233021572232,0.18202993273735046,0.0064645567908883095,0.0009814952500164509,0.00838238000869751,0.0021722493693232536,0.019145090132951736,0.0004649583133868873,0.002459426876157522,0.008913440629839897,0.014761286787688732,0.0010774927213788033,0.007399026304483414,0.005062238313257694,0.0023731691762804985,0.0022680526599287987,0.0032783178612589836,0.007494763005524874,0.9401081204414368,0.017489708960056305,0.006536839529871941,0.006936457008123398,0.01192968338727951,,,,,,
unknown,1877,9,13,,,,,0.007509039714932442,0.0066266413778066635,0.03015490621328354,0.01702369563281536,0.00031052573467604816,0.002522285794839263,0.006101840641349554,0.020886683836579323,0.006846264004707336,0.033122431486845016,0.2949126660823822,0.0901319831609726,0.026338394731283188,0.41188371181488037,0.00924708042293787,0.05354904383420944,0.008904212154448032,0.005892260931432247,0.0025208189617842436,0.0017011582385748625,0.0007106888224370778,0.003592202439904213,0.007659430615603924,0.005465410649776459,0.001025289879180491,0.002844830509275198,0.023496229201555252,0.051931750029325485,0.0009395973174832761,0.02359549142420292,0.002862259279936552,0.0073599135503172874,0.0007647959282621741,0.001113492646254599,0.21283046901226044,0.024059627205133438,0.0062073273584246635,0.4164339601993561,0.0017973894719034433,0.003259218530729413,0.11077693849802017,0.006298393942415714,0.006413762923330069,0.006168092601001263,0.0035241502337157726,0.030490299686789513,0.001647301483899355,0.0016576776979491115,0.004081096965819597,0.015456424094736576,0.0019948347471654415,0.007341091055423021,0.00602395785972476,0.0006468435167334974,0.0006054132245481014,0.0008772810106165707,0.0024475743994116783,0.6866934895515442,0.09918712824583054,0.05070427805185318,0.05083737522363663,0.08309690654277802,,,,,,
unknown,On,14,16,,,,,0.006036346312612295,0.005360849667340517,0.03122691810131073,0.016875121742486954,0.00034539648913778365,0.0032122614793479443,0.006586373317986727,0.01834583841264248,0.007609853520989418,0.036318082362413406,0.24520881474018097,0.10878749936819077,0.037068333476781845,0.42166605591773987,0.008956058882176876,0.04058360308408737,0.008281545713543892,0.006354848854243755,0.002836923347786069,0.0019445205107331276,0.0007693330990150571,0.003974649123847485,0.009470838122069836,0.004593585152179003,0.0011730018304660916,0.0022331003565341234,0.02316638082265854,0.05036438629031181,0.000870421645231545,0.023432713001966476,0.0029970374889671803,0.005483913701027632,0.0008259400492534041,0.0011846204288303852,0.21516050398349762,0.020290132611989975,0.004474376793950796,0.4270237684249878,0.0015869035851210356,0.003146829316392541,0.11133366078138351,0.004351266659796238,0.004917898681014776,0.0055222054943442345,0.0034256665967404842,0.024313922971487045,0.0013330489164218307,0.00179923081304878,0.004473344888538122,0.014662274159491062,0.0014723907224833965,0.0070905438624322414,0.005522813182324171,0.0006947452784515917,0.0006574017461389303,0.0009466891060583293,0.0026396671310067177,0.6951340436935425,0.10081701725721359,0.04952086880803108,0.04903855919837952,0.07722247391939163,,,,,,
unknown,the,17,20,,,,,0.005006533116102219,0.003942212555557489,0.028172357007861137,0.01939324662089348,0.00039960231515578926,0.003886190475896001,0.006359179969877005,0.014344113878905773,0.011449065990746021,0.03979596868157387,0.24018901586532593,0.14191077649593353,0.07345839589834213,0.4073844254016876,0.008628897368907928,0.028465397655963898,0.0059291766956448555,0.0076972548849880695,0.0022785498294979334,0.0020561052951961756,0.0007092658197507262,0.0033886453602463007,0.01324498001486063,0.002797810360789299,0.001417056773789227,0.002076638862490654,0.023246323689818382,0.04243798181414604,0.0007928382838144898,0.019521014764904976,0.002877148799598217,0.004719638265669346,0.0008331673452630639,0.0010894365841522813,0.2910258173942566,0.014859761111438274,0.0028714658692479134,0.3451415002346039,0.001057205256074667,0.003198369638994336,0.08343912661075592,0.003022990422323346,0.0033647180534899235,0.003518683835864067,0.004740558099001646,0.017601391300559044,0.00097950070630759,0.0016628692392259836,0.00506711145862937,0.015408843755722046,0.0015730110462754965,0.004701096098870039,0.004902701824903488,0.0007407363737002015,0.0007330532534979284,0.0010735783725976944,0.0029595934320241213,0.8288862109184265,0.06193733960390091,0.02511746436357498,0.02420235238969326,0.038531702011823654,,,,,,
unknown,22,21,23,,,,,0.006126419175416231,0.0056465016677975655,0.02854643389582634,0.018591709434986115,0.0003040458250325173,0.0028962050564587116,0.006224066484719515,0.020133016631007195,0.0077705602161586285,0.027943668887019157,0.24841389060020447,0.09854382276535034,0.046757351607084274,0.4558747112751007,0.007273130584508181,0.040477607399225235,0.007381861563771963,0.006198837421834469,0.0024651503190398216,0.0014262860640883446,0.000512621074449271,0.003869833191856742,0.008921336382627487,0.004969183821231127,0.0011391497682780027,0.002971074776723981,0.02133134752511978,0.0537274070084095,0.0007945174002088606,0.020535891875624657,0.002559879096224904,0.006177551578730345,0.0007866113446652889,0.0009749275632202625,0.19728372991085052,0.02218887209892273,0.005055848974734545,0.45745372772216797,0.001829282846301794,0.003203981090337038,0.12363800406455994,0.005245893262326717,0.006097564473748207,0.005891864653676748,0.0034174013417214155,0.02413731999695301,0.0014279137831181288,0.0015632921131327748,0.0044341785833239555,0.016578692942857742,0.001835980685427785,0.006796136498451233,0.005870267283171415,0.000869948707986623,0.0008720059995539486,0.0013185028219595551,0.0035921172238886356,0.8781570792198181,0.04545573145151138,0.01723381131887436,0.016466854140162468,0.025711921975016594,,,,,,
unknown,June,24,28,,,,,0.006525060627609491,0.005934027023613453,0.023524781689047813,0.009924798272550106,0.00047658791299909353,0.004263405222445726,0.0068998574279248714,0.019513176754117012,0.004490439780056477,0.02267017401754856,0.20222289860248566,0.07336118072271347,0.02436462603509426,0.5122078061103821,0.00880795530974865,0.04032989591360092,0.012078547850251198,0.006630880758166313,0.004934330936521292,0.001992186065763235,0.0006710119196213782,0.00525508401915431,0.007987813092768192,0.003913328982889652,0.0008286818047054112,0.0028643389232456684,0.02064470946788788,0.04147263988852501,0.0012329480377957225,0.02123476006090641,0.002385455649346113,0.006088081747293472,0.0008831473533064127,0.0008244509226642549,0.15708355605602264,0.01979990117251873,0.004792149178683758,0.49890872836112976,0.002566784620285034,0.003328648628666997,0.19312487542629242,0.005501098465174437,0.004826670046895742,0.011985145509243011,0.002150134649127722,0.025333018973469734,0.001048352336511016,0.001763309701345861,0.004516066517680883,0.014624170027673244,0.001514924457296729,0.005955942906439304,0.005542803555727005,0.0011319994227960706,0.0011289088288322091,0.0016526835970580578,0.0042154318653047085,0.9034795761108398,0.033900998532772064,0.013079091906547546,0.013063178397715092,0.021233219653367996,,,,,,
unknown,I,29,30,,,,,0.0055892085656523705,0.010027233511209488,0.016556791961193085,0.013011887669563293,0.0005956848035566509,0.00542821828275919,0.011420845054090023,0.017404360696673393,0.007482555694878101,0.01947450451552868,0.2195758819580078,0.028216790407896042,0.02759958803653717,0.3869266211986542,0.008007495664060116,0.06591401994228363,0.011982006020843983,0.003612772561609745,0.00634517427533865,0.001842081779614091,0.000461492600152269,0.007386341225355864,0.0077614556066691875,0.0075414301827549934,0.0012421440333127975,0.0019949283450841904,0.024576114490628242,0.04397614300251007,0.0009478666470386088,0.03467012196779251,0.003012964501976967,0.007530978415161371,0.0013279867125675082,0.0006855757092125714,0.07113336026668549,0.05163848400115967,0.012778820469975471,0.5797929763793945,0.0033073921222239733,0.004632925149053335,0.170878067612648,0.007500015199184418,0.010819786228239536,0.017434949055314064,0.002199011156335473,0.032172832638025284,0.0013228575699031353,0.0024088933132588863,0.004479978233575821,0.015193505212664604,0.0009039582801051438,0.006941101048141718,0.006140390411019325,0.000918123172596097,0.0009067847277037799,0.0013469579862430692,0.0034907166846096516,0.8775580525398254,0.04380982741713524,0.017459221184253693,0.017611918970942497,0.029188016429543495,,,,,,
unknown,received,31,39,,,,,0.027258912101387978,0.05368403345346451,0.01584615558385849,0.012532003223896027,0.0006190693820826709,0.002848236123099923,0.006607939023524523,0.08087533712387085,0.005862915888428688,0.007098805624991655,0.2884024977684021,0.016538161784410477,0.017240891233086586,0.23619544506072998,0.010360144078731537,0.14986552298069,0.007085997145622969,0.004959234036505222,0.0015734756598249078,0.0007532046874985099,0.00029677170095965266,0.0026927555445581675,0.004423633683472872,0.023765260353684425,0.0008758336189202964,0.0016032833373174071,0.036863040179014206,0.08495021611452103,0.002039708662778139,0.07671596854925156,0.002101185265928507,0.05186186730861664,0.000598789774812758,0.0003542776976246387,0.061086297035217285,0.16717547178268433,0.055999062955379486,0.30838462710380554,0.0018329151207581162,0.027030304074287415,0.14113464951515198,0.026058601215481758,0.03562307357788086,0.0058264886029064655,0.003619044553488493,0.07961367815732956,0.0028954476583749056,0.0014318082248792052,0.0027055765967816114,0.05365786328911781,0.0009834642987698317,0.004279074724763632,0.026174619793891907,0.0006623254739679396,0.0006322140106931329,0.0009645099635235965,0.00264178984798491,0.7721826434135437,0.07953712344169617,0.03606027364730835,0.03600158542394638,0.057701755315065384,,,,,,
unknown,the,40,43,,,,,0.012412616051733494,0.017170971259474754,0.019164374098181725,0.014448240399360657,0.0006470519001595676,0.004148980136960745,0.00848541408777237,0.04023966193199158,0.008884171955287457,0.01685200445353985,0.3295600414276123,0.031217871233820915,0.04165132716298103,0.2511630058288574,0.010913600213825703,0.11626320332288742,0.0074416655115783215,0.004204121418297291,0.0017077293014153838,0.0008583759772591293,0.000445465644588694,0.003279798198491335,0.006575379054993391,0.013423998840153217,0.0011643831385299563,0.0013887736713513732,0.02292211353778839,0.0629890039563179,0.001519014942459762,0.041713323444128036,0.0024020816199481487,0.04035494849085808,0.0005407336284406483,0.0005243303021416068,0.07575994729995728,0.07463806867599487,0.014120335690677166,0.29534807801246643,0.0018646757816895843,0.013284154236316681,0.10471636801958084,0.031084617599844933,0.013918334618210793,0.004524116404354572,0.004847538657486439,0.06406161934137344,0.002164482371881604,0.0013957865303382277,0.003439593594521284,0.04362376779317856,0.0008571200305595994,0.006932513788342476,0.019664660096168518,0.0007484972011297941,0.0007468871772289276,0.0011345401871949434,0.0030313695315271616,0.8439381718635559,0.05895588919520378,0.02394895814359188,0.022998547181487083,0.035288210958242416,,,,,,
